caseID,verbatim
1905,probrably his wife
1906,that if i'm correct he did not want to pledge a legions to the united states when he first started running I don't know if that really happened but that is what I heard
1907,his religion
1911,his opposited school of choice he is for socialized health plan his for the hate law crime law if you kill somebody you kill somebody his for stem cell research he wont speak out about the gun laws im texan and i have the right to own a gun against marriage arrangement and boder wall
1914,I dont like him the way he puts down I can't remember his name
1917,he is to socialistic in his ideas plans that he is putting forward
1925,everything such as his immigration status his hope what him and his wife and preacher and he doesnt stand for the united states
1927,his views on abortion and things of that sort
1930,not because he is black its because i have not heard to much about him and i am not sure wheather what they say about him is true or not true
1933,the health insurance plan
1934,his religion
1937,when they were questioning his views about his loyatly to the nation due to his pledge of alligience
1939,I disagree with redistribution of wealth
1940,I think he is extremely dangerous
1942,his over confident cocky how he conducted himself in the debate he just thinks he knows everything his lack of experience is not what we need in out presidency especially as cocky as he is
1944,the fact that he could be assasinated
1948,his lack of experience
1949,that he is fairly new in the government
1950,"I dont trust him i think he is a smooth talker i think his wife is horrible he have questional ties to the chicago political schene his ties to Bill Ayers is questionable he I think that his spiritual advisors are very lacking in spirituality, his other advisors such as opra are just abominable his record for voting in the senate is to vote exptremly liberal"
1951,he repetition of saying change change change
1953,I don't agree with the views that has... I just don't like him.
1955,his young he does not have much patients I think he will be dangerous and he doesn't have as much experience
1958,"thinks he is not, you cant buyt your way out of debt, need to cut back, is not for govt controlled, everytime govt takes contr5ol, a barage of paperworks"
1959,I dont think the world is ready for a black president and lack of experience
1960,his budget tax plan and health care plan the lies
1961,his associations lack of experience military and political
1963,his experience or lack of
1964,"foreighn policy,"
1965,based on his race that he will in for extreme criticism and scrutiny beyond if he were caucasian
1967,"i do believe he has connections to al quaida and that part of the world, he definitely has a power agenda, not experienced enough, especially military experience, not economically saavy either"
1969,pro choice
1971,his religion
1972,"he is less experienced than mccain, that's what makes me nervous, mccain is more experienced, his vp seems less experienced as well. the only reason i would go for him is that he is for slowly pulling out of the war . we are fighting a war that's not ours to fight. our soldiers should not be fighting there, their country has been like that for a long time"
1973,that it might cause problems because he is a different race
1975,because we have never had a black president before
1976,"maybe his heritage, background, doesn't look like a true american"
1977,"the abortion issue, his more into socialism or communism, his political, the way he is thinking about things than a regular democracy."
1979,they have interviewed him and thaere are some doubts in the answers that he has given
1980,"I don't like the idea that we should have a socialized health care.  I think somebody else can do a better job than the government.  I wish he was not into creating new programs. I wish he was cutting programs not making new ones.  we are spending too much.  I fill like, if we all have to cut back to make ends meet, the gov. has to do the same.  I feel we ALL need to live withing our means."
1983,"his background,where he's from, not from the usa, its wrong that he can run, he should not be allowed to run"
1987,"he is liberal, he favors abortion"
1989,"some of his friends,the amount of money he raise where is this mony come from and is he going to take our mone and give em to who, ,pothing alse."
1992,"maybe his wife, ifeel that she is a saber rattler, bordering on race issues"
1993,lack of experience; black
1994,possible religious views
1996,muslin views;
1997,beliefs; taxes
1998,"stands on abortion; inexperience, against war;  not admitted surge is success; selected Biden as running mate; Jeremiah Wright issue, Reszko, $$$ from Fannie Mae,"
2001,lack of national experience
2003,religious  beliefs
2004,inexperienced
2006,"nothing I like about him, including his name"
2010,he is not ready to lead. he has less exprience
2011,"His ideas on abortion, he is in favor."
2014,yes and probably that he will give no check or balance for the congress.  If he were elected as president and a democratic congress.
2015,for my feeling he has not been in the senate along time for me to have a trust in him; he is promising every thing and who is paying for it.
2018,maybe he is an inexperient
2025,no
2026,The biggest thing is his total lack of experience and this eerie feeling that I just don't trust him.. There is something when he talks that me unsure about his personality.
2028,no
2030,"His stands on abortion and his taxing on people who make more $250,000.00"
2033,no
2036,he is against having weapons and  I am in favor
2037,no
2041,a little bit lack of his experience
2052,"he is a muslim,and i dont believe he is a christian like he says he is"
2053,too inexperienced; probably  muslim;  bad choices of friends
2055,scares me
2057,"he's for things that the bible is against, like abortion,he has strong ties outside the usa, i think the president should have ties within the usa, born and bred right here in theusa"
2059,"concern about his inexperience, the fact that we do not know much about his background, as much as I would like to..."
2060,he sometimes seem overly idealistic. he has a lot of ... he seems to be making a lot of promisses that I don't know if any President can realistically deliver. the Hipe machine behind him scares me a little bit.
2063,he may not have that much experience.
2064,If he was a Muslim.
2066,his lack of experience in politics.
2078,hi is very queick to change his views to please sombory
2084,inexpefrienc e
2086,"his position on abortion,"
2087,HE IS PROMISING A LOT AND FOR THE LOWER CLASS.
2090,Obama is against the medical insurance
2093,the opinion he has against the latin people.
2095,R does not agree with Obamas politics aboutt the war in Iraq.
2111,"he should have had hillary as his running vp, he messed up, he made a big mistake"
2112,if he was running against someone that was younger
2121,"a very persuasive orator. he is too flashy in his style, surrounds himself with wealthy people, and i really dont think he is in touch with the people.  and this is contradictory to him bringing change as change can be good, but bad also, i dont quite trust him yet"
2131,"just that,because of him being hispanic or something"
2137,maybe because he is black
2139,"he doesn't show much character, you can't analyze him, you can't read him, he doesn't show much"
2140,well he is only looking to use his past to feel sorry for his people i think he will only dofor his race and not us.........I wanted hillary clinton
2143,"there was a religious debate, it seems that barack obama is going on a false religion"
2144,i do not know the guy i never heard about him.he just popped up andso i do not know much about him
2147,he says he will try to help the middle class.but where will he get the money to do that.it will come from us the tax payers
2148,he is not pro life
2159,dont know
2163,he will do less for the people
2164,church he went to was not what i liked
2167,TALKS TOO MUCH WHILE IN POLITICAL RACE ONLY
2170,muslim
2173,because he is black - she is concerned that he may be assasined
2176,experience
2179,his voting record-he has a liberal voting record
2182,democrat- too liberal
2184,raise taxes
2188,voted  present instead of taking a stand;
2189,he has arrogancy about him- that is not a good thing
2190,muslim
2196,i dont think he is a good christian - it will reflect on how he leads the country- I want some one who trusts god.
2199,his view on the war
2206,govrmnt cant fix everything - he is for more govrmnt control- i am against that
2207,his stand on the taxes
2208,educated by marcists\
2211,No experience.
2213,parts of his policies. not sure of all the issues he stands on are totally consistent w/ what he says
2214,"higher taxes,"
2215,"his negativity twds other candidate, his clarity on issues"
2216,some of his policies -- wish hillary was candidate
2217,history bec dem raise taxes
2218,strories re him being moslem
2219,he straddinling fence on quite a few issues
2220,"gillion reasons, like bank foreclosed and he friends w lady from bank and he's all for it"
2224,"unknown entity, dk if he has rt kind of experience"
2225,"raising taxes, killing live babies, take from rich and give to poor is ridiculous, gv take return when havent paid taxes, and he's a socialist weants govt to take control of your life"
2227,"religion, trying to make nec for children have to speak spanish"
2229,not enou experienc e
2230,"not know what he stands for, dont understnad whAt he's for & against, dosent say what he wants to do"
2231,"not a lot of experience, not qualified to be pres, not on same page politically, i'm rep & he's a dem, he's also a muslim"
2234,dont like his views
2237,his youth lacks experience.
2241,his inexperience
2242,he & wife made statements i didnt like
2244,everything
2248,no
2254,no
2257,nothing
2260,"his lack of where he stands on tax issues, speeches are nationalistic."
2261,biden selection for vp and his experience with world leaders and not sure he will be accepted.
2262,"talk policy, redistribution of wealth, lack of foriegn policital experence."
2266,not experience enough.
2267,"his opnion on abortion, his muslin background."
2272,lack of experience
2273,he believes in murdering babies
2274,inexperience
2275,his political history--not confident of his stand on issiues; his leadership qualities
2276,don't trust him
2288,He's not aggressive enough against the Republicans because they are putting bad ads about him and he's not responding to that.  Because we're in a war right now and he's not aggressive enough to show that he's a good choice
2293,I worried about h9is forecgn policy experience
2294,being black scares me because he will get alot of his cronies into power that will hopefully be a good change in the country
2295,his age or lack of experience
2298,prob his experience
2300,McCain
2303,nothing really in particular
2304,his stance on the war
2305,inexperience
2312,too young
2313,inexperience
2316,he has been portrayed as someone who does not want to pledge the flag
2317,feels that he has less experience than his opponent in terms of dealing with national affairs and military issues
2319,lack of experience
2320,he's still a representative of the two major parties
1,tough on the war on terror
2,"nothing in peticular, R just knows that she doesn't believe anything OBAMA says"
3,"General Republican values, anti abortion, military experience"
5,"same reason R would vote agains Obama, R likes McCains beliefs and background system, and has alot of respect for him, things he has done in the past - his war record is impressive to R, he seems to be his own man, he votes for what he believes not what his party pushes"
6,His record regarding his military service and also because he has been in the senate.
7,"he has wisdom with age, service POW, prolife"
9,Because he is a Republican
11,When you get old you realize that experience is valuable.
12,"R simply will not vote for Obama, R trust the fact that he will be good on security and war, she trust his opinion on war, not sure about how he will handle the economy, but likes his choice with Palin, feels he made the right decision choosing her"
13,"the way he wants open up oil,"
14,"his experience, he's been around long enough to have been through the mill many times, believe it or not, his age, and I think I'm going to like his partner... I'm not sure yet... Sarah."
15,"his moral values, that's mainly it"
16,"his background of experience; the fact that he does seem to connect with both 
parties... and I'm a big John Adams fan... and anyone that will do that... put 
country before party,,, that is a great attribute.  I think many parts of his 
record are things i have been in support of... in my work.. John McCain has 
supported us, and i can't say that about our two Senators.  They don't.I think 
his experience in vietnam has made him want to get it right for america.  He's 
got the attributes of working with a lot of people and the fact he's traveled 
alot. My son and his son are very good friends... they went to school together."
19,"His record as a war hero, country first stance.  I like his economic policies better, and I think he's got a better handle on foreign affairs."
20,"more conservative tendencies, tax cuts, general right to life leanings, drill for oil now"
21,i trust him because of his background.
22,"His age bothers me,His running partner.  I like Biden"
23,he's a good candidate and honest and has a good carrer
28,his military experince
29,he's down for the country and has paid his dues
31,i believe john Mc Cain will keep our rights to bear arms
33,"his cross il congressional work, his votes issues and not poltics"
35,he is interesting   he is not so even keeled
37,good foreign policys
38,he fought for this country
40,he has a fair amount of experience
42,he was in the military and he knows what he is talking about
43,He's a vet
48,he has a reputation for an independent streak
50,He's a veteran
51,his military mind
53,his history and his expirience
55,he is from az he is too old
62,he is a republican I don't like Obama I like Sarah Polin
63,expirience
64,sara is an ass kicker
67,"one thing because i was in the service i admire him for being a prisoner of war and another thing i am a republican the only one on the block and if a republican is okay i will vote for them, if there is something wrong or they are crooked i won't vote for them"
77,"i think he is fairly fisacally responsible with the federal budget, i think he is an honorable man,"
78,experienced and his reasonable policies
81,his military service
85,he's more balanced and closer to my opinion of how big govt should be
87,trust him more than obama
88,he's a war heroe
89,he can run the country well
91,strategy on the economy
93,leaning towards less govt spending and mccain would do less spending
95,he would be better in making choices for our soldiers in Iraq
99,his honesty
101,loyal patriot and I respect that alot
103,he is a republican
104,"I'M A VETRERAN AND HE'S A VETERAN, I USE TO [REDACTED DETAILS] IN THE [REDACTED MILITARY]"
110,his experience and military career
120,he is retired military like me
122,"his experience, i guess the seniority in politics"
125,"he is experienced, he is knowledgeable on war, especially now since we're having problems with iran and russia, tax cuts, he's going to lower taxes again, mc cain and obama are both for legalizing illegal aliens"
129,I like his running mate Palin.
133, well he ex
138,he is straight forward.
139,national security.
141,exp more con the the other guy lower taxs
144,he no as the other bone lester of to evils
145,     has better experience in war time and over all experience
147,the fact that he can be a catalyst for mediation.
151,he has been a pretty good job in working with democrats such as working on the imigration bill.
153,he thinks like i do about issues.
154,his service to his country
160,economy
165,"experience, leadership, ties with war being a pow, putting American first, in front of anything"
168,that thing i like about him he has mention to stop the wor in irack
170,to get better
174,defense of this country
175,"he's overdone, due to be POW, has major challenges, very dedicated"
179,"gettin g gov't out of my life, gov't has gotten too big, tighter with the tax dollar"
180,"senatorial experience, american hero,  knowledge of what's going on in world"
183,"he's unlike our current pres. he's spent yrs. in the military, he has a little more patriotism in him"
185,"his stance on certain economics, such as housing and mortgage and interest raotes for loans"
189,that he is republican
191,the things he stand for
194,"he is opposed to same sex marriage,"
195,his experience
196,none
198,"character integrity, can't be swayed by the polls, he represents the people more than himself, willingness to go against his own party, char. built by military recoerd an pow, strong principles, vast amt. of foreign and military exp. shows good judgment, he's a moderate, independent thinker"
199,"i think his family and them represent america his whole family been in the service,i think he knows, hes lived the worst part, hes been a prisoner of war, hes sent his kids to war, he doesnt like war but he knows theres time youve got to stand up, i like his morals, i dont think he would-i think he wouldnt allow them to take god out of stuff"
203,He is more experience and not going to attack small business. I like his country first.
204,"his consistency his maturity , experience, i think hes honest,"
205,"trust, i trust hi he is an incredible unselfishe for his service and his message comes across as he just wants to serve the people, i dnt see an alterier motive like i see with obama, he wants to be president fo rthe right reasons, im deeply concerned about national security issues i think hes far ore equipped to hanlde oyr forces and alot of nations hate our guts, i like his VP choice, the remormed mind set is extremely healthy and needed"
207,the better of 2 evils
208,"when i think of us going to war i think someone who has been their and experiecned what he expierenced whould be less likely to jump in and do something folish, hes ben there and knows what can happen, when we jump into things with such magnitude like what weve done in the irag war, he would think beofre jumping in, he would be less likely to jump in without kowing for sure i just feel like expeience is on his side"
209,"hes experience and his honesty,"
210,"that he was a pow, hes republican, i think his values and that he cares for the people and that hell stand by ur side.everything ive heard aobut him,"
211,"i think hes an honorable trustworthy man,"
217,HE WOULD MAKE A GOOD PRESIDENT
220,He knows whathe is talking about and makes more sense
221,HE IS DEFINDENT FOR CHANGE AND GETTING OUT OF OLD POLITICS
223,nn
225,"he has agreed with alot of bush's policies, the war mainly, constant voting for more money, more money, i think we should support our troops but i think we should support them by bringing them home"
236,I would vote for John McCain for his voting in the senate.
237,"he is a republican and has republican values, i think"
238," from what i've heard about him he seems like a good guy, he's a politician, how much can you really trust him, they are putting on a show, even barack obama is putting on a show"
239,"His experience, his hosnesty and integrity and his service to our country,.  His goals are more realistic."
242,"His experience, Is older and more experience"
243,"hIS WAR RECORD AND SELECTION OF vp  !ST RECATION WAS HE BLOW THE ELECTION THEN i HEARD HER SPEAK,  i FOLLOW MORE CONSERVATIVE POLICIES.  i BELIEVE HE IS HONEST AND STRAIGHT FORWARD"
244,"his experience,he's a veteran of the war"
246, Generally kind of vote for republican.  I like the fact he is more moderate for the republican.  Like the fact who he picked for vp.
249,Seems likke he is honest and experience
253,his doesnt want to grow gorv. making gorvement small.
256,"he has experience, thats the main thing, I think that his military background is important.His wife and everything shes domne, I think she will be a good first lady."
257,i like that historically he has crossed party lines and that he has shown to be able to be a leader and independent thinker and make the best decisions based on the circumstances and not just party line.
261,"SEEMS LIKE HE HAS A GOOD PLAN FOR OIL AND CERATING JOBE IN GTHE US, I LIKE HIS BACKGROUND AND WHAT HE HAS DONE FOR THE COUNTRY, i LIKE HI VP CHOICE SO FAR"
266,"i like what he says about lowering our gas prices and getting our jobs back from all over the world, helping the community, lowering taxes and helping them get them back, helping the middle class pepole."
267,"He is for all people and does not look at race, creed, or color, He is older and more experienced and has good ideas for the future."
269,i just like his political stand and I also heard he was in the military aND i THINK HIS POLITICAL VIEWS WOULD BE BENEFICIAL TO OUR MILITARY PERSONNEL
271,"war veteran,experience in the government,served our country"
279,i think he has a knowledge of what it takes ot be president and probably has the political saavy to navigate world leaders
285,i just heard he had a very progressive environmental record i hadn't heard about and that included actual legislation.
287,i do agree not all but many of his foreign policy decision
291,i think mc cain will lead the country pretty good
295,his fiscal ability and dedication to being a liberal republican
299,"I think the vice president palin is good for the candidate I think it is very intreging, she is going through with things right now that people like me might go through,as far as her daughter getting pregnant"
302,integrity
310,his vice president
312,he is very honest and I know where he came from
313,his past military experienc
315,he's prolife// support prop 8//
316,moral beliefs
317,his military experience
318,he was  a pow
324,his honesty
325,     very mature in his thinking
330,     his has a lot of good things to say about foreign policies
333,     got a history and military background that gives him a more patriotic background
334,     his bypartisan ship
335,     more in tune with the concepts of the republican party although not a republican
336,     HIS VIEWS ON WETHER OR NOT TO CONTINUE THE WAR IN IRAQ
338,his leadership and experience in government
339,     a lot of time in the house
340,"     financial responsibility, government programs"
341,     his position on abortion
342,     MORE EXPERIENCE IN MANY WAYS
343,The things I laike is military experience and understanding the military.  But I don't necessarily agree with stand.  I think his plan would work but do not want to wait that long.
344,he has been a senator for many years.
345,i like that he is conservative.
346,"sincerity honesty integrity his service to the country , his sacrifice he made, he's his own person, i don't think he's easily influenced by outside pressures he doens't believe in"
348,"he's the better choice, i want ot continue to work, and i'm affraid obama will not have that"
350,experianced
353,experience
354,"experience on foreign policy, maybe just knowing the ins and outs"
357,"his experience,"
359,"policies and what he wants to do, military experience, hope he knows how to fix things in desert Iraq/Afganistan"
360,the fact that he's a veteran and a war hero
365,republican
366,"his tax plan, his opinions on the war in iraq"
368,"i like that he's not going to put a tax on the insurance, they pro life,"
371,him being a nev. and a short temper
375,he;s not a scoialist
376,veteran been there lived it
381,better canidate
384,previous experiences
389,likes sarah palin
398,"republican, like way he does stuff, good with the war in Iraq, everything"
408,"will feel safe, appears to be man of honesty and integrity and respects human life"
409,white
410,"his experience, he's been around longer"
411,he's experienced has a knowledge of wide range of areas and things
420,I've always voted republican/
421,"Hes well seasoned, his age doesn't bother me at all/I lbeieve he shows maturity and judgement and can make decisions/"
423,"his experience, in that he has been in politics for a long time, and also his experience as an American and as a military member/i like his overall policies, and I'm also a fan of his vice presidentail candidate/he's not interested in spending money, he will not hestiate to veto lot of bills that require citizens to pay more"
424,"I always vote republican/I think his military background/just his experience is a plus, in this case age is a plus"
425,"the opposite--he's experience.  I lilke that he was a prisoner of war, and decided to stay, the fact that he was a military man and founght for our country shows that he cares about the country, his political experience is far greater than barack's/my parents--the values they've taught me, taxes, I've always trusted with my parents, my mom does a lot of research."
429,"His service and his experience in the White House, being a Senator, and also that he has Sarah palin for Vice President, and I think the are going to make a good change--i have't heard a lot about his definite changes, but I know he has some out there now.  /I don't think Obama has enough experience."
431,"His running mate is from Alaska, Russia just pulled out of NATO, and Alaska used to be Russian terriorty/Russia is at war with Afghanistan and the US helping might have something to do with the war in Iraq/I'm not sure about McCain because he was a prisoner of war, torture can create Attention Deficit Disorder"
436,"He seems, he presents himself like he's going to make things happen, seems like he wants to turn this country around/his having been to war before, I don't like having to go to war, I believe if someone attacked the country, McCain would handle it better.  He has more experience than Barack obama/he's also prolife/"
445,change pro choice to pro life
446,"His wisdom, his experience, he knows how to survive, being a prisoner of war, still being such a contributor to the country"
455,that he was a prisoner of war and that he made his way up to run for president
457,pro for immigration
465,"The capital gains tax that Bush reduced, his willingness to keep that tax I like. it keeps people who want to invest an incentive."
481,he seems to be a little more knowledgeable on some things than Barack
485,"he's been around 25 years, i'm comfortable with him, he's a fair republican"
490,he's sincere & has humanity
516,"his experience in congress, he is a republican, his reputation to cross party lines"
518,has Sarah Palin for VP.
519,"MORAL ISSUES, LIKE ABORTION, HE OPPOSES ABORTION AND HE WANTS TO MAINTAIN MARRIAGE AS ONE MAN AND ONE WOMAN AND THOSE ARE IMPORTANT TO ME.  ALSO HE IS A VETERAN AND I HONOR THAT AND APPRECIATE THAT, HE IS PATRIOTIC."
520,"the fact that he has  been in the senate for 20+ years, has more experience, and he has dealt with other countries... has more knowledge in foreighn affairs than Barack.  On the surge in 2003... he was right in march 2004, he said we need a surge before everybody else and he was right."
525,"he has a goodbackground, he is a good american"
526,i heard he is good forthe military person
527,"more forthcoming,more trustworthy,more experience,happy about sarah palin"
531,"feel like he has experience,with the world. feel at ease with him if anything happened."
533,"experience, being in the war, knowledge, doesnt go along w/tide, is a maverick."
538,"military background,experience and age."
539,"his stading on the abortion issue and his being a republican havent pain attention to much to the issues,"
540,was the least worst of the 2 candidates
541,"hes a veteran pow hes from Orange Park, always vote republicans"
542,did vote for him abortion against it not pulling out of iran protect us form the terrorsits  i want to feel secure with Obama and his ways i cant with his mlitary backround you cant put a price on freedom and security freedom isnt free unfortunatlyfamily valuess
546,i would say he would have more understnding and knowledge then Oama cbecause what has he done mccain would be more qualified
550, better knowledge
551,"i dont want obama in there,also how obama's church talked about the white race in general."
552,more experienced.
554,"lots more experience,can deal with foreighn trade, been there and done that."
555, no abortion.
560,"veteran,been in senate 30 years, more experience to lead counrty than obama"
563, half of them tell lie nand i triede of leastin to them
564,exp  and him prosonal valce he is a decate seriver of the poeple
565,he will protort he county and tells the ture
566,maybe the tate they he was mil and a pirson of war
567, well 1  is is white and he as done a good job
568,his exp and mil background
569,"been in congress for more years than obama, more experience, better for the country,war veteran and knows how to handle the war situation."
570,he is more of the rep mind set he age counds in hes fover
572, less of to evil he more stait forward and not pulling the wool over the eye
573,he is experienced; he seems to be very responsible; concerned about people's interest
575,"his VP plan to attempt to tap in Alaska oil plants,"
576,I think that his policy on spending is good.cutting lobbying is a good way of getting out debt; I think he is intelligent
577,ecomonic policies
586, not sure but think that McCain sd he would cut the taxes and I like that
587,well a lot of people compllain about his age he has alot of experieince in the military his parents and granddad ws inteflligent his exper as a pow will help him alot. all aound I believ he is a good person and family man you cant be to bad all around good man that s what I want in the white house and his wiffe is great he s a republican
589,his experience i like his backround being a war veteran
590,"abortion is a big one, gun rights, hes focused on the gas prices off shore drilling healthcare abig issue but havent heard yet what he thinks"
593,"he seems honest,not going to raise my taxes, not as secretive as the other one,"
596,past performace//feel that he is a reformer//like running mate//very patrotic//no
599,"straight forward hero' own man; make own decision not necessarily Busch policies, like vp selection, make changes, bring end to Iraq war; economic recovery ;"
602,"his experience, his military service, his tag as maverick, republican,"
604,like non attack policy; fair player; lot of possitive can't move fast
605,same fundamental viewes that I do//better canidate//no
607,"health care,"
608,military
609,experience charachtr
610,the war in vitnam he knows politics
611,a person with experience
612,"la experincia, his expierence"
613,his values he is complete a veteran a fighter against repusblicans his values his right traditional family values
615,"military background,"
616,the things he will do
621,I WAS TOLD THAT MEDICAID IS GOOD.
627,"he is republican, served in the armed forces, he is a POW and he has experience"
634,in the beginning mccaind said that he wanted to help the disabled and their families
635,"a straight person, complied with the country, a lot of thinkgs, went to war and have not heard anything bad about him.  very capacitated."
636,"has more experience,"
637,"There is something I admire, it is that he participated and whent to war.  I don't think he has anything wrong but I have decided for Barack Obama."
639,"a lot of experience, he and father were in the war"
640,"i like him more than the other, he has more experience."
642,"leadership experience, history with military,policies"
643,prior military
646,"he's been in government along time, and most qualified"
647,honest
648,wants to cut down spending and give our troops victory
650,"sense of knowledge, experience"
655,<RF>
664,"he's a maverick,  he was in the service"
665,because he's a republican
666,his bleiefs on the issues
667,"his tax plans we are buisness owner and hes talking about in decreasing taxes, and believes more in less government"
669,i feel he wuld be a more compitant leader and he has been around the block  acouple of times
672,i think he is a lot older and has been in politics and i think thsats a plus for hime where obama has not
676,the fact that before hes gone against the grain on party line issues and he ias a war vet pretty straight forward guy you never know with politicians
678,i think the first thing would be the amount of senatorial experience he has had he being in the milit and fought for his country he ahs a strong natioanlistic support fighting for ur crty. he leans towrad the conservative  he sd he feels downsizing government and reduction of taxationwhich reflects trying to reduce the overlal national spending
679,experience i think as fas as his handling of the problems oversees it would be better understnading the military as he does
681,pro life experience in senate  and foriegn policy
683,"his experience with military , 20 years in the senate his experieince in general"
685,Im not voting for John McCain but against Barack
686,"hes experienced,"
687,"i likew the part in insurance cut in taxes and the ability to choos medicade and cut the taxes I like that he want to take care of being independent with nuclear power oil, it is good to be independent and not dependeent on other countries the pres will take care of people, hes telling the truth about the war, need to figtht against elquida the US takes cares of the other countries, Kennedy fought against serbia and that Kosovo is a free country this is good the US is a big country , and canhelp others and I am grateful, on one handwe should help other countries but still need to help our won folks here were we have a lot of poverty It is a dream for me  when you live here it is not what you dreamed their are no limits if you are willing to wrok on the other hand their is alot of poverty I come form where family values are so important and the Divorce is  for mee It is not good for the children's lives when the parents divorce its nota good example for this reason he  his speeach will take care more for our people I dont like that they transferred all the buisness in other countries, I know people want to earn more money like China it will be so powerful, why give them the jobs when the citizens here need work. In my job I see the families in poverty and no ambition, the immagrants come hre and have more and see over  and ahead for their kids and themselves. Came at 56 and went to school drie and now getting promoted to manager."
688,"I am a Republican, tax cuts,"
690,"Fair tax,"
692,THE ONLY ONE RUNNING AGAINST OBAMA
693,"Want to get out of Iraq, wants to do a bypartizan change take ideas from demos and some from republicans,"
694,His selection for Vice President as well
695,"I like to vote Republican, and I agree with what he stands for, not into policits all that much, as far as demo party because I am for drilling, it makes us more independent, health care issues, I am against free medical because it does not work, it would not be good because it takes too long to get medical treatment even when you are in dire need.  Gas prices are bad, out of 15 gas stations only 2 had gas.  Good to protect envirement, we do need gas to be able to get to work and pay our bills, drilling wells is good."
698,"His experience with the military, the proposals he is saying about taxes, his running mate"
699,"Most all of his issues, I respect ""the man"",  Happy who he chose for Vice-President, I respect him for what he has accomplished in his life time, don't know too much about his tax issues and he is about ""fair tax"", this is needed in this country.i"
700,His views on abortion.
701,"I like his personality, white man,"
702,"Talked about doing away from failed government programs, pro stem cell research, again, he is for independence from foreign oil."
704,"john Mcain believes in less government and less taxes for upper and middle taxes, and a shared responsibility for the burden of government between all citizens"
705,experienced;
721,because of the way things are going now
723,"he has a lot of solutions for war housing,jobs"
724,"he is definitive decisive, go getter"
726,his appare t commintment to serve the country
728,john mccain has been in this world alot
730,he not making huge promises about the war it perty much we will see as we go the taxes he doesn't believe in gay marriages he has a christain up bring more down to earth than obama
731,war vertern
732, well I like John Mccain because he has been in the senate longer than Obama but I don't agree with most of his ideas
735,I think hes got more experence I think his age hes more settled hes been around longer
738,he is military my husband was malitary I like his choice for vice president she fisty she want to do whats best for the county
740,no other choice
741,he served our country hes older would know a litter bit better thatn the hyounger man
742,I'm a republican I don't know them well enough I'm kind of iffy
743, Paylin I think that being a military pereson hisself he would have a better grasp of being comander in chiff
747,"he is avertern of war,"
749,His chice for vice president.
750,his vice pres he pick
752, i hate to admit  but he is white
754,b/c he is a rep
755,Vice president
756,"Experience as in fulfilling a leadership position. Also, being an ex war veteran. Not only war experience but military experience. Age does not concern my decision to support this candidate contrary to the media opinions. I like the sincerety that he uses when he interviews and speaks. He appears to be straightforward and honest."
757,his arron the yhis county
761,his back ground as for as
762,his age
770,he was in the war I'm not sure how long he served.
786,his military service
795,McCain believes in marriage between a woman and a man; says he will help the economy.
801,"His background as a war veteran and POW; his being known for making not the popular decision, but what is right."
806,I like the vice presidential choice; just going to vote for him.
807,"Nice person, but doesn't know how many houses he has - he's out of touch with the common person. In fact, they all are."
809,"I think he's had a lot of experience, and that he is a man that is able to work with the other party."
811,has a little more exiperience
812,more truthful
814,His idea for natural energy.
818,Homeland security knowledge.
819,love for his county
820,tells everything like it is
829,He's a veteran and I am also but doing this campaign it got a little nasty and didn't like that.
832,"Likes his idea of independent health care; if you have a job, would give a tax break on health care."
845,experience and trust and has been thru quite a bit and can lead the nation.
846,"he has leadership skills,and puts U.S. before other countries, open minded to research info before he opens his mouth."
847,I like where he stands on the war; he's Republican.
852,kinship of military duty i know what he went thru in the hanoi hilton he went thru a lot in that prison camp and he deserves something for that he spent 5 or 6 years there and never comped out he was a navy pilot that was shot down
862,his experience and being a veteran
863,he just wants to voteagainst obamba rather than for mccain
864,his experience his record as pow in vietnam war
865,HE IS THE LESSER OF 2 EVILS. I LIKE SARAH PALIN.
869,HE MAKES BETTER DECISIONS MORE QUICKLY ABOUT INTERNATIONAL ISSUES. MORE EXPERIENCED. ANTI-ABORTION.
871,"HIS WAR RECORD. HE IS AN INDEPENDANT THINKER. FOR THE MOST PART, HE IS HONEST. HE IS NOT A VERY GOOD ORATOR, BUT DOER.  HE IS A GOOD DEBATER. HIS MOTIVES ARE MORE FOR THE GOOD OF THE COUNTRY, THAN FOR HIS OWN GRANDIZEMENT. HE HAD THE COURAGE TO CHOOSE AND FORSIGHT TO CHOOSE AN UNKNOWN FOR A RUNNING MATE. HE MAKES ME BELIEVE THERE MIGHT ACTUALLY BE SOME CHANGES MADE IN WASHINGTON, DC. AND THE LEVEL OF ACCOUNTABILITY. HE IS PRO-LIFE. GENERAL CONSERVATIVE STANCE. I THINK CINDY WOULD BE A GOOD FIRST LADY."
872,"HIS PUBLIC RECORD-MODERATE CONSERVATIVE THAT I LIKE A STRONG MILITARY RECORD I AGREE WITH HIS RATIONAL VIEW ON IRAQ, HE'S MADE STATEMENTS ABOUT NEEDING MORE SUPPORT FOR OUR MILITARY TO STABALIZE IRAQ SO WE CAN GET OUT QUICKER. I LIKE HIS VIEWS ON PROTECTING VETERANS AND UNDERSTANDS ISSUES FACING VETERANS BECAUSE HE ONE HIMSELF."
875,BECAUSE OF HIS RUNNING MATE WHO IS MORE CONSERVATIVE THAN THE OTHER PARTY.
877,HE IS MORE EXPERIENCED OVERALL.
879,cause he is the one who tries to help us
