caseID,verbatim
424,"Their radical environmentalist views and positions, leaning toward socializing health care, redrbution of wealth, anti-rich people, their views are just too liberal for me/democrats are in favor of endoring the Kyoto protocols and I strongly disagree with that"
425,"Theyre more for the whole than for the hard working class, /the way they choose to tax, the programs theyre' trying to set, just a ton that go into politics, there are too many checks and balances for it to go really bad/it's all about image for them, the idea that they chose Barack and Hillary--an African American and a woman--they wee headed toward look how much we have changed, just an image thing for them/"
427,"The rest of their platfrom, entitlements, government intervention, foreign policy, they're kind of ..."
432,"They always let us down/they can't seem to finish what it starts, they back down on vital important issues where they will concede--various committees--you get like a case of glass half full--it's actually half empty--i've been disappointed with their performance/"
433,"it looks like they want to get more money for gas, they just want to keep that gas just going up, the war issue, we're just fighting for nothing over there, people are dying, what are we fighting for over there/"
435,"They need to work more with the republican, to work together, bipartisanship, they're too divided/"
436,"Barack obama/just never seem, it's hard to explain.  I don't find a lot of their views right on how they want to change things/like pulling out of the war early,"
437,maybe the abortion issue again
445,put things off that they shouldn't more towards abortion
446,"On that scale--gets tipped the other way, and then we're taking care of everyone and spread too thin and not taking care of teh citizens who were born here, serve their country and not being taken care of and honored/"
450,They ae not always united/hillary's supporter vs Barack's supporters felt like two different parties./no
452,"they don't unite the party, they have different views"
454,"they are partician, i don't like politicians in general"
464,they need to be united more strongly within the party.
465,their inability to focus the same way the rep party is.
472,"they should always say their for choice not for abortion, there is a difference.  i think everybody should have their own choice that's what freedom is all about."
473,"there's some things that they don't stand up for and should there's a lot vote that they think they will lose if they don't vote the right way, they seem to let certain groups get away with too much wrong."
475,they not aggressive enough against the republican party.
481,a lot of underhandedness in both parties that can be corrected
485,they give false leadership
487,they act like wimps
490,"selling out to lobbyist, saying anything to get elected, too many elitists"
492,tkhey can get weak at times
495,"partisan politics holding up legislation - filibustering,"
503,cannot remember what these points were.  there were a couple of them
515,"too weak in front of the Republicans, counteract against the hipocricy of the party.  they should be more assertive."
516,they believe in more gov. and more gov. programs which in turn raises taxes.
519,"VERY, VERY LIBERAL.  ABOUT THE THINGS THAT ARE IMPORTANT TO ME AND NOT TO THEM, STRONGLY FOR ABORTION, THEIR AGENDA I FEEL THAT IS CONTRAY TO WHAT THE BIBLE TEACHES.  AND AT THIS POINT I THINK THAT THEY ARE VERY SOCIALIST AND THEY ARE OPOSIT TO EVERYTHING THAT IS IMPORTANT TO ME.  THERE IS CORRUPTION IN THE DEMOCRATS."
520,"they tend to lean too far against moral values.  they don't want to drill which I am against.  I think they lean more toward wellfare, which i think hurts minoritie."
522,"I would have liked to see Hillary as the candidate, they should have chosen her as the Democratic candidate.  I don't think they should have Joe Biden, they should have chosen Hillary because that would have been the strongest ticket for the party."
526,not really inot politics just to hlep me not help me i want clean like everyone so  what is the money that they get in a special way for the states Id like to know more about that how they distribut e the money some states get more and some get less i dont think tha ti s relly fairs s
529,lack of implementation of following thru on goals and plans.
531,"they want spend too much, too casual with the money."
533,"become far too left,too much govt spending,too much giveaway programs,"
539,pro choice
540,"sending jobs overseas, tax corp which gives them opportunity to go overseas, we have the 2nd highest tax rate in the world."
541,"liberal,the big government,"
542,"i think they have gone to far to the left to leiberal just hand the money out, not a citizen so what just give it to them anyway"
544,the reformed health care plan that they want and the retirement plan
545,"wish they would that this country foundation is based on religeon,really based on God."
547,too good at whining and drawing out issues too long. ex.. news media talks about rodney mccain issue for years on tv with no concern except for public ratings.
550,no
551,dont agree with the taxes.
555,"all their liberal points, like abortion."
560,"more for the rich, taxes get raised"
563,all of thyem lie and that all i have to say
564,they lost con w/ realaty and the poeple they are very hypocita
565,they want to rise my taxs they are the reason for the gas price and the way they trash people
568,i don't reaaly like pull our people oyt of their and look like was don't win the war
570,higher tax to many werfair promger
571,i don't like the most of them was for the pell out plan
572,there moral and welfare and people not the gov
573,inconsistencies;
574,do not like their bittering; do not have they give in to Bush alot.
575,they are not big on military action
576,quite often take government spending to extreme; fund useless programs; irresponsible fiscal spending; over regulation at time
577,not all social programs
585,"they have varrying degrees of members and need to try and have unity and work together on problems and solving problems some things get passed and get done while other important issues dont get done , although I believe the domocrats are far superior."
587,"tax and spend, dont like the way they argue and not get nothing done"
589,joe biden and their lack of experience
590,"abortion and gun laws stem cell research i dont agreee with how they want to handle the war in iraq,"
596,"don't care for their leadership//don't agree with their spending habits,not favorable toward most of their policeies, corrupt//no"
599,too liberal; general closer to people;
602,"democrats speak of common mman but live well above their life style, spending habits,"
606,"to free,//to many choices that could be better controlled//no"
609,can't find a canidate with a backbone
613,sometimes tendancy to the left homosexual ideas speration of church and god
614,to left inclined
618,they are to weak for exterior countries as far as war
627,"everything, their believes regarding pro choice, same sex marriages, i feel that every time we had a democratic president the world has pissed on us."
628,there are some democrats that are good.
630,"they want to hold back on gun issue, make it more difficult, harder for people to have guns.  Women need guns to protect them at night.  I think they want to put more laws against guns.  I think people have the right to have guns."
640,they don't have enough experience.
641,pro choice
642,"sometimes they are to aggressive, and some of policies"
643,get us in debt
645,they are greedy
646,tell a lot of lies
648,"allow abortion, want to raise taxes on everybody, approve of gay marriage"
653,the argument over the oil drilling
659,they are all bankers
660,"not fast enough to move on things,"
662,wimps
663,full of hot air
664,"to liberal, seem to be pro abortion"
667,they dont have limits on how they are hlping people its a hand out not a hnad up feeding them for the rest of their life
668,i think they may be hesitant to go to war and hlpe our allies kind of an isolation ist feel
669,"i havent seen very good reputation in washington ie clinton,"
670,waste to much money and they should be held accountable for thier expenditures when they use tax payers money noone else in the country get s entertainmnet in their salary so its ok to earn a paycheck  so earn it and nothing elses
673,"some of the way they waste money programs that are wasteful, pork projects"
678,"emphasis on big govenrment taxation to do projects overemphasis on labor unions,"
679,"THEY ARE OUT FOR THEIR OWN AGENDAS, IF THERE IS A GOOD BILL GOING THROUGH THEY HAVE TO MUCH PORK ATTACHEDS"
680,"they alsways seem to shoot themselves in the foot  they seem to screw up a perfect situation,"
681,choice
683,yea i feel alot of their goals seem like very close to socialism which im not in favor of
684,"being so wishy washy about things on not stepping on peoples toes so careful to not offnd people that they offend the people wh have been here, especially christians, cant celebrate christmas but will build a whole room to appease the moslems but disenfranchise the3 christians everyone else is happy but the christians"
685,they re health care housing jobs are not right people need to work and we are against giving those privledges to people who refuse to work and strive to attain them and against being taxed in order to pay for those privledges its the land of opportunity
686,issues that are external
689,Spending and energy policy
694,"The redistribution of wealth, higher taxation, too liberal, higher than in the past."
695,"Difficult to say, had to put in words what I have heard about it, the demos are holding back on the drilling, their protest of the drilling, not for the rich having everything, either your rich or your poor, don't agree for the rich all the power and control."
696,"The democratic party has been mismanaged in recent years, and in some ways it has lost its unification within the party"
697,They sometimes don't fullfill their promises
699,Everything
700,Their stands on abortion
704,"Don't agree with working class people paying for nonworking class people to have the same stardard of living, any social programs provided should come with some type to work requirement to receive the money. The US has created a system where people are dependent on them and we will not be able to sustain it...by the time I am 41 or 48, I can't afford another 15-20% to support other people.  Cannot keep supporting people without people earning it, this promotes at sometime a dictatorship.  People should be self supporting we are in danger of losing our democracy."
706,"they don't stand up when they are pushed; they let people ran over them; they would do better in polls, if they would stand up for themselves"
710,it's run by politions
715,loyalty
718,like the primary; bickering back and forth in the primary
721,division
722,sometimes too liberal and easily swayed
724,they are for big government like control
726,the tendency of partianship
729,they don't seem as tough as the republican party
730,yes that they don't have a better canadite
731,he is black
732,the inability to get bills passed
735,the been on to big of a give-a-way the nation went into a tail spin and if they get in again I am afraid it will happen again
740,I feel they are responsible for roe vs wade aand taking prayers out of the schools the 10 comandment they are anti american thay don't want hyou to have a gun they don't wnat you to hunt they have a sociliats agenda
743,I think there are libaral in there stance I don't think they repersnet the people truly I think there go where the money goes
747,their stance against gun control
749,They procrastonate and dont fallow through or do what it takes to get the job done.
750,i don't like what thiers stand on most of the itam at hand
756,"I do not like the focus on more government spending the democrats attach to solving social and economical issues in our country. I am tired of the so called ""hidden agendas"" such as breaking down the religious and family values that have upheld our country for so many generations. The global warming issues are tiresome as well as environmental issues. Why do we as americans compromise our economy when all the other nations take a back seat. I am in favor of the environment being protected but not to the extent where it is all or nothing in reference to energy issues.  I feel the democratic party often creates emotional turmoil in our country. They do this by focusing on the emotions of minorities, and culturally diverse populations.  This does not solve problems or reach solutions.  The tax burdens placed on the american people is ridiculous.  Also the assumption that we - the american people are out of touch with big government - is underestimated."
762,thier canadate for the white house
767,Taxes
768,they don't talk about education or housing they are not trying to put out better gun laws out there.
769,sometimes they are not on the same wave link.  They not wanting the samethings for the people.
780,Undecisiveness. The last 8 yeras have been luckwarm-afraid to take chances.X No
781,When the Republicans smear the democrats do not have to reswort to the same smearsXNo
784,"up unto this election they've really had have bad candidates runnin g for president who n't relate to the public; they let themselves get too bogged down by the rePUBLICANS,"
792,Siding with lame duck president. When they choose Nancy Polosi to be speaker of the house I don't feel she's the best choice because they were talking about impeaching Bush When she came in she immediately said no impeachment. X No
795,They are for abortions; not conservative enough; seems like they can't have a political event without having alcoholic beverages.
798,In the presidential debates.
801,Causes separation among groups.
802,"I think there needs to be more involvement in the states when they are voting for state positions; more women need to be involved; they need to go by what the American people want, not what they want; sometimes they are too biased."
806,I don't like the way that Obama ran against Hillary.
810,"They seem to have lost their touch with the working people in terms of protecting jobs, etc. They seem to want to have more government interfering with your lives. Always looking for more taxes. I don't think (especially congress) is interested in doing what needs done to save this country. Bill Clinton pushed through NAFTA - I think that was the wrong thing to do. Not enough guarding of borders. I believe they are letting, by the laws they are passing anything that wants to come in come in."
812,raise taxes and intitlements
813,their economics and forgein affairs
814,Their position on immigration.
820,they should do something about gas
823,nothing
824,not bipartian enough
826,need to do more with the health insurance part for working people
827,they make a few economic desicions that don't benefit the low and middle class people.
828,Some of their seculor philosopy goes to far.
829,It's hard for the party to reach out and select minority in their cabinet.
830,I wish that they would have stayed more neutral
832,"How we can be divisive; should be for the same objective or goal; looking for who has the most experience, can solve problems and change America; can't be on the same team if we are bickering - should go for the last shot together."
835,don't like the raising of taxes
840,they suppose unions
841,don't like there outlook on war
842,some policies go to far
845,"spending, abortion, taxes, they're more liberal everything that I',m against they are for."
846,"they want to give it all away,they want too much government and not willing to work with other parties and not putting U.S. first. concerned about hpow they look on TV and not that concerned about feeding a child in proverty"
847,"Abortion, religion, welfare postions."
848,Hillary is not in the election - I don't think Obama can do as well as Hillary would have.
851,the raise taxes big time dont want to drill for our oil they want to import everything and that costs us more money
856,they are slow in making up thier mind once they make a dicision to do something they are slow in making up thier mind
864,they want bigger goverment
865,THE FACT THAT THEY HAVE SOCIALIST IDEALS.
866,THEY SPEND MORE MONEY.
867,I don't like that they split Hillary Clinton and Barak Obama.
868,"THEIR TAXATION POLICIES, TAXING BUSINESSES TO THE POINT OF GOING OUT OF BUSINESS AND PEOPLE LOSING THEIR JOBS.  SAME WITH TAXING THE WEALTHY. THEY TEND TO HAVE TOO MANY PROGRAMS THAT PERPETUATE UNEMPLOYMENT.  I SEEN PEOPLE WHO LIVE ON THE STATE BECAUSE THEIR PARENTS DID AND GRANDPARENTS DID.  THERE IS INCENTIVE NOT TO WORK."
869,"THEY BELIEVE IN WEALTH TRANSFER. THEY TAKE ON TOO MANY SOCIAL PROGRAMS. THE MAKE GOVERNMENT RESPONSIBLE THAT INDIVIDUALS OR CHURCHES SHOULD BE RESPONSIBLE FOR. THEY SUPPORT ABORTION, HOMOSEXUAL INDOCTRINATION IN SCHOOLS, AND OTHER SOCIAL ISSUES. THEY SEEM TO BE ANTI-RELIGION, THEY MIS-INTERPRET THE ISSUE OF SEPERATION OF CHURCH AND STATE."
870,SLOW TO BE ENTHUSIATIC
871,"THEIR LIBERAL POSITIONS SUCH AS; PRO-CHOICE FEDERAL HEALTH CARE LESS SPIRITUALITY, APPARENTLY. I DON'T SEE THE DEEP SENSE OF INTEGRITY, LESS TRUST."
874,THEY SHOULD STAND TOGETHER BETTER.
875,THEY ARE MORE LIBERAL AND DO NOT HAVE THE GENERAL PUBLIC'S INTEREST AT HEART.
876,"THEY DON'T STAND UP FOR THEMSELVES ENOUGH.  THEY LET GEORGE W BUSH PUSH THEM AROUND.  HE SHOULD HAVE BEEN IMPEACHED. DURING THE LAST ELECTIONS, THE DEMOCRATS DID NOT STAND UP TO NEGATIVE CRITICISMS BY THE REPUBLICANS, JOHN KERRY IS AN EXAMPLE."
877,<RF>
888,I still sense tention in the unity of the party.
908,When  they participate in mud slinging against each other.
918,"I do not like their individualism, they are not concerned about american they are concerned about themselves"
939,more interested in their party than the benefit of the nation
941,the people that is in ther parties.
947,I dont think he 100% in to american.
950,"proabortion, solve every problem by throwing money at it,"
951,"they drag there feet sometimes, but its not there fault"
954,hypocrits
957,they try to give to much away
958,"alot of proganda going, they got uclu lawyer taking regilion out of schools, dont like they back stabs the republicans. blame bush for mess we are in, the democrates have got us in it."
959,they are causing things to go down hill
961,their push towards socialism
964,"don't have as much unity,"
969,politics as usual
971,the whole left wing toward liberal policy
973,BIGGER CENTRAL GOVT
974,they want to give away my moneys
975,sometimes follow the rabble too far
976,THEY ARE POLITICIANS
977,they seem to pigeonhole people
978,they havent been very effective
979,they tend to spend first & think second
980,spending is too far off --too much funding
981,general platform
982,they waste millions of dollars on worthless projects and waste taxpayers money
985,sometimes we get  bogged down in nit picky things that aren't going to make a difference in the world...it's all about political game...
986,I dont like their methods or they way they attempt to accomplish what they do and they like to make government big and unruly
987,"they are too liberal, hard to measure a party by an individual,"
988,"Passsing nafta was a bad thing,"
990,"at this point I dont like obama talk about the distribution of wealth that lends to communist thinking there are ways to share but the government taking our money and deciding whoi gets what is a biggy,"
997,"dont like their social views, i think they are being lead my ultra liberal instead of middle of the road individuals,"
998,taking away gun rights
1005,not changing NAFTA; allowing nafta to be voted in in the first place;
1006,sometimes they could forth a little more effort with things going on with the poor people
1010,just what i just mentioned that I would like them to be more thorough about the programs that they initiate and make sure that they do what they are supposed to do
1011,"that they had to clean up a bunch of the squabble stuff,"
1023,that they are pro choice and they are pro homosexuality and same sex marriages.be more clear about foriegn policies outside of iraq and afghanistan.
1027,to leanent and to giving . This doesn't make them abixious.
1030,promises that they make.never see a change.
1036,they seem like theyhave high tax increase
1038,about there abortion issues.I think there should be a choice but not a contraceptive issue.
1046,abortion
1048,Here in Michigan we have some Demecrates I don't like. Name recognition is a bad thing for people to vote for.
1053,when they takes sides aginst the country
1055,They could do more.
1059,We do not stick together.
1065,"They don't have cohessiveness, at times it's seems they cannot agree on things."
1067,Some of them do not stick  together and they some seem alittle confused as a party.
1069,"Thier inabilities to get things done in a rapid manner, other than the bekering that sometimes come about."
1073,"They try to always give you a hand out instead of a hand up. Trying to make you dependent, instead of independent."
1076,thay give away too much
1082,they can be to free with our money
1083,"they qy they want to propose things and they never go thru, they make promises and they dont go thru"
1091,"the candidates dont have a strong figure, Barack has minimum requirments,"
1097,"my perception, and that's important, is that the dem party fails to recognize that the blessing of democracy only flourishes among people, when its' people honor the fundamental truths of the bible.when i stated, and that's important, i was emphasizing , that this was my perception of the dem. party, it may not be wholly true, but i percieve that the dem. party believes that a country can be guided without the providence of God."
1098,"spending, higher taxes, big govt."
1099,"seems to be whiners, they whine about everything, about republicans, healthcare, taxes, war, the economy"
1101,seems like their first option is to throw money at things;
1104,the abortion factor
1106,I'm not so sure that the party has very strong convictions; the party has to water down its message in order to get elected in this political
1107,I think that both parties are set up ads theatre to distract the American public from the fact that they have no real power; that those who are elected rarely change anything; they are designed to fool people into thinking that they can make a difference
1109,their views on the so-called pro-choice which is anti-choice for the baby (murder); I can't get past this one issue to even consider voting for a Democrat on any level even if they're not part of the process that affects the issue; when you say Democrat I think extremely ignorant
1110,they want to have too many programs; they have a tendency to not know when to stop spending;
1112,"the increase of government programs doesn't necessarily solve our problems; criticism of the president; even though I don't agree with the president, the partisan divide is so great that the democrats won't try to compromise in a lot cases;"
1113,they cater to people who want to take advantage of government in social issues; they pander to any group that will give them more votes without looking at integrity or principles;
1114,too liberal; not making people work for themselves enough; too many handouts; too anxious to help everyone without any consequences; not demanding accountability for various things;
1117,they're typically for higher taxes; they tend to lean toward more socialist type programs;
1119,"I think that they push labor unions a lot; it's not the party, it's the people"
1120,their stand on the 2nd amendment and taxes;
1123,general policies specifically stance on healthcare government involvement
1125,spending everything
1126,they cater to special interest groups too much
1127,the ideaology of more is better if you cannot take care of yourself i will and just because i make money does not mean i have to take care of you everyone was given a fair cancge go out and make yuouself name one govermnetnal agency that has done a good job if they were in the private sector they would be bankrupt
1128,seem to have an idea more toward the communist view not fair or just if one works harder than the other government does not need to demand we order our lives in a certain way.
1132,party of bigger government
1133,we debate too much we do not get a lot of laws passed we dont stick together on a lot of issues a lot of debates its a good thing but it gets on my nerves
1142,Too much arguing and not enough action     Just do it//
1156,They're too open//
1159,they try to help the rich and don't try to help the poor
1160,to critical about the other party
1166,they make party decisions
1167,to liberal
1168,cater to too many races
1169,their give away programs
1174,moved too far  TO THE Left let radical take over
1177,at times they are too liberal
1179,they flop a litte bit
1186,can't give particulars
1187,don't like that obama didn't take vice president. need a woman in there.
1190,don't like the fact they have so many programs to help poor people into which I contribute - my taxes will always go up because there are too many programs.  I think you should take a drug test before you pick up a welfare check.
1191,disappointed Congress is not standing its ground when it comes to issues that are important to the people rather than succombin to pressure from the lobbyists
1193,"tax policy, big gov't, gun policy"
1194,I don't like the fact that they won't agree for gay marriage.
1195,idea about taxes goes off the deep end/ going too far into people's pockets/more wishy-washy on issues--sounds good but issues aren't clarified
1205,"One thing, primarily the party forgot the religious factor in politics. For instance one of the issues Bush used against Kerry was his stance on religious issues and the party shies away from addressing this issue. Religion in America is a strong factor. You make a big mistake not addressing this. Barack Obama was strong in addressing his faith."
1206,"the Democrats are soft overall, wishy washy and their support for abortion"
1207,"the one thing I dislike it's like any other political party, they don't vote the people way, I think they go with whoever corece them enough. Once they get into office it's whoever they can get the most from."
1209,hillary clinton wasn't nominated as presidential candidate
1216,I wish Obama would've picked Hillary as his vp
1217,their stance on healthcare
1218,I think they could be a bit more stronger by making the milkitary stronger and being a bit more quicker about jumping on things we need. They could handle foreign affairs a bit better than they did.
1219,sometimes I don't like the chosen candidates.
1226,they have a hard time working with others outside their party.
1229,they are more against pay raises for americans.
1231,the way they have done president bush and causing divisions in our government or have tried to divide our country.  financially they have caused things to go down the tubes.
1234,they are divided at this time and not united.
1235,they want big government.
1238,taxing and spending
1240,GETTING CHANGES MADE WITH THEIR CONTROL OF CONGRESS
1241,liberal views voting on health care pro choice
1242,TAX ISSUES
1243,"their stand on abortion, big goverement, and heavy taxation"
1245,tax issues
1246,MORE INTERESTED IN DESTROYING THE OTHER PARTIES THAN IN GETTING SOMETHING DONE
1247,they are liberal
1255,they are more concerned with everybody even those who don't take care of business for themselves
1256,I think they've let us down as a nation-because they are not representing us as a nation -they let bush down because they were only thinking of their party
1257,for abortion
1262,their leaders like pelossi and harry reed
1263,their big spending and having govenment in charge of that. the state should be in charge of many of the things the democrats want the federal to be in charge of
1264,too liberal
1265,don't like their government programs-govt. programs don't work
1266,their stand on family values
1268,i dont like the economic stance and on national security.
1269,too much partisian politics
1272,i am concerned about their taxation plan.
1276,control by the lobbyists
1278,"moral relativity,"
1279,often too liberal
1280,<DK>
1281,"rights to gun ownership, taking religion out of schools,"
1282,unrealistic. create too many govt programs. very disorganized among the party.
1283,more toward the high class people
1284,the abortion issue roe v wade
1285,"gridlock in congress, oil drilling"
1288,few of the liberals are too liberal
1289,I don't trust that taxes won't go up and I don't like having govt. responsible for health care.
1291,too much to the left and rasing taxes
1294,there is a branch of the party that is too liberal.
1295,that they don't favor a strong military and they are overly concerned about personal rights
1299,"too liberal. dont like health reform, tax reform,"
1302,they are more government
1303,I don't like their taxes policy
1304,they are all hors
1305,It is too liberal
1306,they fight too much. both parties need to work together to work for the people
1307,i dont like the tax and spend attitude . it has always been my problem w/ them
1310,"more dislike the whole system of both parties, basicallly the money gets them into office"
1312,get us so much in debt
1314,work together better as a party
1321,some governmnet spending
1322,no
1323,no
1324,NO
1325,economy; foreign relations; education focus; national debt;
1331,close ties to corporate am - big corp
1335,sometimes there are not enough good candidates that run for offfice
1341,they are selfish. they don't understand middle class and lower class.
1342,barack obama wil not handle foreign policy or military properly; will no t support va or gi's in the future
1346,too liberal
1348,they don't see the middle ground
1351,trying to redefine marriage
1357,"too idealistic, don't talk to ""the people"""
1360,"Pro Israel, just go by polls."
1376,they are political and i dont trust politicians in genereal. seems like they want to get what they want
1378,"anti guns for ssame sex marriage for abortion, against hunting, anti gun"
1381,some of its people
1382,i dont like thir foriegn policy and wanted to bail out on Iraq they dont seem to realize how bad the terrorict problem is I dont like the idea that people arent responsable for themselves and so they gave money for mortgages for the poor and they wont admit it that the problem we have today
1385,they might just be a lot of talk
1387,"Im not sure which one it is but. the issue of immigration, sometimes they overdue it its just money and the peolple need help her sister has a son and itll be three years before hell be able to come back brother is stuck here. if you do something wrong its one thing but if not they need help to get legal. people dont care long lines in the sun and if they dont get to you they say come back in 6 months, its hard when families are seperated when sep its hard to support yourself with kids. their a law if your husband works then you can stay but what about the mom having to work and provide for the kids"
1388,i dont like how they pass bills giving them selves raises.
1389,they are not real organized
1390,i think that they are unfairly represented in the media. in general i dont agree with a lot of there stands on issues
1391,dont like democratic views on mining
1392,"they have been bought out, they have an awful lot of funding from groups like pro gay and lesbian groups"
1393,being over zealous on the environment
1394,nancy pilousi and harry reed  shouldnt be incharge of anything and reed sd we lost the war is outragouse and Pilousi blaming the econmy on the repb is equally outrageouse and all they want to do is tax and spend and spend they dont look out for the best interest of our country its a slsp in the face to the military in my opinion their view on the war
1398,abortion rights and there liberal views
1399,socialism
1401,they feel like they have a cure for everything
1405,corruption
1407,the cuts they made in agencies
1411,the division
1412,"I don't like the fact that they've alowed war to go on for as long as they have.  or that they've been voted into congress as the majority and they havent done anything. I think they play the politacal program and dont face the issues.  They have not been able to fix the immagrantions problemms , they could have been more influential."
1413,too soft
1414,subservient to Republican issues.backing bush's policies
1416,they don't work as hard as they could to change things
1418,they should just fight harder for the american people
1419,what I don't like is that sometimes they offer and then they don't deliver. This makes the domocractic voter look very bad. That's why we don't vote somtimes because we don't know what they are going to give us.
1420,"too much money, they always ask for money"
1421,they seem to be wishy washy .
1424,"I don't think they address issues regarding minorities, i.e. immigration policies, proper schools, housing, health care."
1425,they are not for the people
1427,THEY ARE POLITICIANS.
1430,spending high
1431,too much spending
1432,they are vert quick on pulling out of war and they like to tax the high end of the spectrom for income
1433,"I generally don""t trust them . I think they are too liberal minded."
1436,that they would let companies influence them
1439,alot of spending on social programs
1444,"I think sometimes they don""t handle there own PR as well as they could"
1445,"there concern for our internatioal reputation, policys and restoration of our economy."
1446,too liberal
1448,they are prown to accepting of the same corporate control that is a negative for the well being of the country
1449,too caught up in being political and there own preservation
1450,they have forgotten their responsibilities to the american public as well as their responsibility regarding gov checks and balances
1454,they are ultra liberals run by ultra liberal faction of there party and are not true to there roots
1456,there pandering of unions don't agree wth the republicans position on issues.
1459,"they have strayed from their origins as the party for the people their liberal views - abortion, abortion rights, homosexuals,"
1460,democratic are bigger spenders the Rep Party
1469,they like to raise taxes
1472,they are absolutely too liberal
1476,they are weak I don't agree with many of their concepts in nat 'l spening they are frivilous
1477,their stagnant way of thinking they alwaYS COME UP WITH POLITICAL SOLUTIONS AS OPPOSED TO CORRECT SOLUTIONS
1479,That they didn't work hard enough to get hillary on the ticket.
1481,they just don't seem to be out for the people.
1486,they have no backbone
1491,they are a socialist party they are deceptive they are extremely liberal no moral values they are bad at their job don't know if they are stupid or just think everyone else is
1495,FEELS A LITTLE LOOSE
1498,going to soft on these folks.
1500,takes my vote for granted//no
1507,they sometimes don't have all the information-lack of information-they don't have the networking they should
1508,sometimes you can't tell the difference btwn them and republicans
1509,i think they need more party unity
1511,needs to widen the base to accept the outsiders opinions
1513,THEY DO NOT ENCOURAGE INVESTMENT
1520,"they raise the taxes constantly, and cater to lobbyists more than republican"
1522,they lie a lot and are underhanded/sneaky
1523,they are full of shit. dont trust them. they'll say or do anything nto get what they want
1526,"yes lie, but they lie together! whatever it is they stand together."
1528,all they talk about is poor people and giving money to them
1529,"they don""t stand for each other not as united as they should be"
1533,too much government
1534,just that they should let more women run and quit giving them such a hard time; [she was interested in the race until Hillary dropped out]; women would do as well as men and know how to keep their pants on
1535,too liberal as far as their moralities
1544,"their liberal views on abortion, it's almost like anything goes - not moral; same sex marrige"
1545,they're planning on pulling out of Irag if they win - that's a bad idea
1554,that they haven't fought back against the spin machine and robb ed us of the last two presidential elections; against the dirty politics.  I'm mad at John Kerry because he didn't stand up.
1556,promised too much and not always kept their promises - in this community there's an underclass - folks who have figured out how to get the dole - and they could be working doing something constructive even if it's simple things. But others really need that help.
1557,their stance on offshore drilling
1560,their approval of abortion
1561,the party is becoming too liberal
1564,doesn't approve of the way the party is critical and bashing the Republicans
1565,they're all flaky.  The people standing up for Democrats are Hollywood types - they're views don't reflect the views of the average American.
1567,that's McCain is friends with Bush
1572,"their stance on gun control, their support of the welfare system,"
1573,"doesn't like their union affilitation, doesn't like their views on increasing taxes, doesn't like their views on energy, doesn't like their views on being that we need to be fair rather than need to give equal opportunity, he calls this their Robin Hood mentality; worries about the views of 2 people: Nancy Pelosi and Harry Reed.  Depending on this election the power base of the Democrats could be too powerful."
1575,dislike their entire party platform
1577,because of the liberal stand it takes
1578,they don't want to give an inch to the Republicans
1579,they are for the rich
1581,like anyother the polition they can sell out the working class
1582,they don't seem to care about the our protection of our country.
1584,i did not like bill clinton and blame him for 911
1590,sometimes we take advantage of stuff
1591,i dont think they are as aggressive as republicans are moor agressive
1593,red tape
1595,want to give away money to charities and welfare
1596,their action have showed me that they favor socialism. I believe in terms of voting that their are some that would have no problem inducing faud or other unethical methods to win elections.Their ideas of government is fundemental wrong.they have suffered corruption from lobbyist and special interest.I believe that even though they advertise doing the right thing for america expecially the econmy that they are just as parilized as the republican in taking action.I believe that they would preferr a liberal left wing judicial system so they may control. fundamentally they are weak on national security
1599,gay marriGE
1600,democratic party.the economy would go down and taxes would go up.
1601,"Al Gore and his philosophy, pro gay, no drilling"
1604,support of gay marriage
1606,"spending agenda, liberal agenda"
1607,don't do what they say
1610,tnhey need to be more bolder to stand up against the republican
1614,Mr. Obama
1623,THEY CAN'T SEEM TO GET WHAT THEY NEED DONE
1627,"some of their views are a little bit liberal, supportive of gay rights and women's right to choose, they don't want to take a standd"
1629,if there is someone body running and i don't like them i'll switch and vote republican
1631,the health care position
1634,"they still have their clique, in the closet type of politics"
1640,BECAUSE OBAMA IS MUSLIM & I DON'T AGREE WITH THEIR AGENDA AND IF HE BECOMES PRESIDENT IT WILL BE THE BEGINNING OF OUR END...BECAUSE HE IS TALKING ABOUT MEETING WITH COMMUNIST COUNTRIES
1641,"don't like that we are split right now because of the hurt feelings about not having a woman in office, wish as Democrats that we could all come together on this, I like that Hillary Clinton is trying to work with Barack, don't like that we let the Republicans get away with slam dunking us all the time & we need to be more assertive"
1644,"too much fighting with the Republicans, they should get together & work on issues"
1647,"reliance on big government, dismemberment of the constitution ...pro abortion, pro gun control...all that doesn't sit well with me...open borders and the granting of amnesty to illegals, going back to economics:  gov control of business as goverment has NO buiness to control business,, higher taxes"
1648,the rhetoric
1649,...PASS
1653,that they don't have a backbone- give up so much and so easily
1655,bickering in congress within the party
1656,I think if they disappeared it would be better for the world
1657,"gay rights- against gay marriage,"
1658,the good old boy club
1659,they get a bad rap about being out of touch and for the elite
1660,too liberal- people pleasers going by the polls
1661,I didn;t like the fact that they sat back and didn't do anything when the house was in Republican control- they didn't get on the ball
1662,I am not as favorable to their economic policies
1663,",the want to give too much away"
1666,apprehensive about the general dislike for war might cause them to look the other way for too long
1667,didn't elect Hilary as a representative
1668,"sometimes they are overy conscious of the environment, she likes loggers"
1669,the party of the rich
1671,don't like large govt
