caseID,verbatim
173,"deficit, economy"
174,military
175,war
176,jobs and money
177,economy
178,"economy,financial crisis"
179,repairing the US image abroad
180,econamy
181,war
182,homosexuals
183,our economic crisis
184,the economy
185,the economy
186,solving wars
187,<RF>
188,our involvement in the war
189,bipartisan
190,gas proces and foreign oil
192,economics
193,economy
194,Terrisom scares me.Life & liberty is being taken away by terriost coming taking away things we took for granted before.
195,economy
196,economics
197,financial crisis
198,"our econmoy, our banking system and lending institutions because of mismanagement and fraud"
199,"illegal immigration, the us supporting this its taking away from the citizens"
200,Terroism
201,the loss to jobs to other countries//no
202,economy
203,"the deficit, the economy"
204,economy
205,our favorable rating with the res tof the world//the worlds mis understanding or=f our war on terror
206,economy//
207,economy
208,getting people back to work the eoconoy
209,economy
210,econoy
211,economy
213,i have not  though about it
214,"how to solve unemployment, how to bring the economy back"
215,economia//sistema financiero//wall street//politicos gabinete se cambie totalmente por las ideas que tiene//
216,"jobs, enconomy"
218,Economics.
219,economy
220,The Economy
221,forgien policly
222,EONOMY//
223,economy
225,The Economy
226,Unemployment
228,economy//
229,war
230,we have the wrong people elected in politics
231,THE  MONEY//NO
232,FINALCIAL CURRENTLY//
233,we want to be in everyones business
236,The Economy
237,"getting a good congress that does something//no, they need to go to work and stop bickering and throw out nancy pelosi//no"
238,"economic, but healthcare is going to hit us hard in the next 10-15 years"
239,Foreign Affairs
240,Terro9sim
241,The Economy
242,welfare system / Social Security
243,tHE eCONOMY
245,The Economy
246,World Relations and getting along with them
247,Money being spent
248,The energy problem
249,eVERYTHING IS GOING DOWN  jOBS FOR AMERICANS
250,The Economy// american people back on their feet// getting the economy moving
252,our economy
253,debt
255,GETTING EVERYONE IN GOVERNMENT TO WORK TOGETHER FOR THE GOOD OF THE PEOPLE
256,THE ECONOMY
257,the economy
258,"All of our foreign affairs as far as the equal rights such as Israel, Afghanistan, etc ans we are not promoting the equal rights enough"
259,financial crisis
260,OUR ECONOMY
261,the economy
263,the economy
264,the e conomy
265,THE ECONOMY
266,"GETTING OUT OF THE DEPRESSION STAGE, PEOPLE LOSING THEIR HOUSES"
267,the economy
268,the war
270,the economy
271,economic crisis
272,"the economy,the war"
273,"energy issues,prices"
274,the war in Iraq
275,economy
276,health care
277,the economy
278,hunger issues
279,the wars we are in//and how we are going to get out of the wars//no
280,the war Iraq
281,our financial crisis
282,the economy
283,to become a democratic republic again
284,economy
286,economy
287,national deficit
288,foreign affairs
289,health care
291,economic
292,respondent changed her mind and wants to list the federal deficit as the most important problelm
293,respondent changed her mind and wants to list economic meltdown as most important problem
294,iraq war and middle east situation
296,unemployment and recession// and the war// no
298,I don't know
299,the war//is the most right// no
300,"homeless, jobless, child care, schools insurance for the elderly"
301,the economic crisis// no
302,"the economy// trust people trusting eachother, and helping eachother// respecting eachother there is too much ethnic discrimination, fair job employment.// I think it's time for the soldiers to come home.// other countries need to learn to help themselves"
303,the economy// lack of jobs// no
304,that our economy is going to continue to go down// no
305,disagreeing with one another// no
306,"the economy forclosures,// no"
307,the ecomony// no
308,dno I don't know
309,"i don't know, probably Iraq,// i don't know"
310,the money issue the bail out problem wall street// no
311,the economy// and energy// no
313,I don't know
315,the economy// no
316,the economy// no
317,to much govt// no
318,the ecomomy// terrorism and education// no
320,budget// foreign affairs with the military// crime and drugs// equality// no
321,"The war// I am trying to figure out why they started the war, they say it is for terriost, if they say it is they have not catched all of them, I think all of these wars are unneccesary sometimes, it is sometimes bad for our nation// no"
323,not sure
324,economy
325,foreign policy dealing with russia-Putton
326,work ethnic
327,economic crisis
328,american imperilism throught the world
329,can't answer that
330,war in Iraq
331,economy back on tract
333,national security
334,economy
335,self interests
336,state of the economy
337,economy
338,economy
339,government//spend too much money//budget is a big problem
340,economy
341,debt
342,economy
343,The Economy
344,public debt
345,getting our good name back in the eyes of the world.
347,the way we treat the middle east//
348,economy
349,"the way that we run our government, capitalism//"
350,ecomony
351,"dont know, budget"
352,involvement overseas
353,war
354,economy
355,foreign affairs
356,corruption
357,economy
358,war
359,war
360,war
361,economy
362,economy
363,war
364,distribution of wealth
365,economy
366,military
367,how out of control lobbing is
368,"mother theresa//if can't take of smallest, helpless people in the world can't take care of the rest of the country"
369,war in iraq
370,economy
371,war in Iraq
373,the war
374,the war in Iraq
375,the integreity of the president elect
376,"social security, ""//"" when I get to that point there will be none"
377,terrorism
378,terrorists
379,terrorist
380,<DK>
381,economy
382,constitutional interpretation
383,economy
386,budget
387,<DK>
388,greed
389,"everything is left ""//' their ideologies so there is no way to balance anything"
390,economy
391,economy
392,economy
393,"Iraq ""//"" bring the boys back home. ""//"" I don""t think we had to go over there in thr first place. no"
394,the war in Iraq
395,economy
396,dealing with other countries
398,//pass//no
399,economy
400,economy
401,we are greedy individuals
402,economy
403,money business
404,people losing jobs
405,dead lock in congress
406,corruption
407,economy
408,too many gov programs
409,partisiship
410,war
411,economy
412,economy
413,terrorism
414,the War in Iraq
415,taxes
416,The economy
417,dk//dk
418,jobs
420,the war in Iraq
421,The economy
422,"tHE BIG WIGS WITH THEIR HEADS UP THEIR ASS, THE PEOPLE IN CONGRESS, THEY DON'T KNOW WHAT THEY ARE DOING SOMETIMES."
423,immigration
424,maintaining our stature in the world
426,Foreign policy//I think it's important how we are portrayed to foreign countries and what they think of us.
427,The eocnomy
428,the economy
429,The economy
430,All the debt
431,Trying to prove what Democracy is to Iraq
433,"taxes, prices increasing, food, gas"
434,the ecomomy
435,Getting the Dems and Republicans getting together to work across the aisle for the good of the country
436,the economy
437,The war in Iraq
438,"honesty//whether we know that our elected people, how honest they really are, sometimes wonder"
439,The economy
440,<DK>
441,"taxes//about how they are going to redo the taxes, raise or lower the taxes just for a certain class"
442,the economia is going bad.
443,the economy
444,taxes//
446,Unemployment
447,The war in Iraq
448,Terrorism
449,Economy
450,Our relationships with foreign countries//
451,the economy//no
453,our economic crisis.
454,Our economy.
455,finances
456,economics\\jobs\\no
457,the economy
458,<DK>
459,racism in general.
460,The economy.
461,getting us out of the financial crisis.
462,terriosts\\no
463,money
464,terrorism.
466,our economy.
467,<DK>
470,the war.
471,The government financial status.
472,The economy.
473,the economy.
475,we don't have a good foreign policy for the US.  We don't get along well enough with other countrys.//no
476,the economy
477,"the jobs, money."
478,"the fakeness of money, the whole monetary system."
479,healthcare.
480,"the economy. people losing their job, mortgages, losing their houses."
481,economy
482,world hunger
483,money
484,foreign terrporists
487,knocking Korea off
488,economy
489,the war
490,outsourcing jobs overseas
491,the war
492,terrorism
493,the war
494,terrorism
495,economy (including social security)
496,Forgot
497,that we (as a country) don't mind our business
498,war
499,safety of iraq soldiers
500,money
501,jobs
502,<DK>
503,ECONOMY
504,economy
505,ECONOMY
506,terrorism
508,economy
509,too much fighting going on (violence)
510,stopping the war
511,i don't know
512,economy
513,war
514,the war
515,THE ECONOMICAL RECESSION
516,THE ECONOMY
517,OUR DEFICIT
518,THE ECONOMY
519,WE ARE KILLING MILLIONS OF BABIES OR ALL CULTURAL BACKGROUNDS OVER THE YEARS
520,THE ECONOMY
521,ECONOMY
522,THE ECONOMY
523,ECONOMY
524,THE ECONOMY
525,THE ECONOMY
526,the inter naltion problem
528,war abroad
529,respect from other nations
530,the war in iraq
531,afraid obama will be shot/fear of  race riots/no
532,jobs
533,economy
534,economy
535,the economy
536,i dont really know.
537,<RF>
538,economy/jobs
539,deatt
540,bring more jobs to us
541,defind
543,black and white issues.
544,handdly of the budit
545,sagety in this country and around the world
546,i really don't know
547,keep America from destoying itself.
548,"the economy, the deficit."
549,the enconimy
550,the deficit
551,"worrying too much about what is going on in other countries, when we should worry more about our own."
552,trying to settle peace in the world.
553,the war in Iraq and Afganistan
554,economy
555,foreighn affairs//need to agree on what todo on presidents and other countries.//no
556,i dont know//unemployment rate is too hi//no
557,economy
558,<DK>
559,the economy
560,deficit
561,the war in iraq
562,i guess i would say people not getting along
563,"economy, whole lot they need to do, we are getting poorer and poorer, living on a fixed income,month to month, like my medicine."
564,the economic
565,the attated that thr people that are trying to lkills us should have there day in count and not just put againt the well and shoot
566,the defaset
568,well we are are war so I will have to go w/ that
569,the congress
570,the economic
571,econacia
572,economics
573,the war
574,the econoacia
575,the econamiy
576,the econminc
577,the econoicy
578,the econamic
579,our economic
580,the economy
581,<DK>
582,economy
583,the war and spreading ourselves to thin
584,war
585,getting the right people to do the job that they face  the presdient picking the right people no matter the party sex or race not important to do the job to solve the problems.
586,the stock market the federal government handling it
587,the collaspe of everything the economy
588,the economy
589,recession affecting the global community
590,economy
591,economy
592,too many people come over here - welfare
593,spending
595,the war in Iraq and why they need them there their dien each day I dont think they need to be there
596,the economy
597,bail out thing
598,ecomony
599,ecomony
600,economy
602,economy
603,iraq
604,"recession, unemployment economy"
605,the economy
606,healthcare
607,I don't know//na
608,iraq
609,economy
611,the inmigration
613,the economy
614,THE ECONOMY
615,FOREIGHN AFFAIRS
616,the economy
617,<RF>
618,terrorism
622,same
623,inmigaration
624,THE ECONOMY
625,THE WAR
626,WAR
627,THE ECONOMY
629,THE WAR
630,THE ECONOMY
631,THE ECONOMY
632,THE ECONOMY
633,THE ECONOMY
634,THE ECONOMY
636,ECONOMY
637,TERRORISM
638,ECONOMICAL CRISIS
639,THE WAR
640,THE ECONOMY
641,economy
642,economics
643,settling the deficit
644,economy
645,foriegn relations
646,econmy
648,"cleaning up washington, greed"
649,econmy
650,dependence on fossil fuels
651,war
652,war
653,1
654,getting jobs back
655,employment
656,econmy
657,war
658,can't think of any
659,government
660,war
661,jobs
662,immigration
664,economy
665,equality
666,the war in Iraq
667,"our country' image abroad, our country is not well liked  If you arenot well like you cant have much powers"
668,debt
669,taxes
670,economy
671,stock market
672,"the economy,american dollar gone down to nothing"
673,job security
674,economics the economy
675,the economy
676,change in respect internationally that weve had we arenot quite as strong politically worldwide
678,and solve the economic crisis
679,the economy
680,involvement in foriegn wars
681,econemy
682,economy
683,economy
685,economy
686,economy
688,The war in Iraq
689,The economy
690,ECONOMY
691,Economy
692,Economy
693,The government working together
694,Economy
695,War
696,Crashing of our economy
697,Terrorism
698,"////Obama, political there are so many ////speaker of the house, big political problem right there"
699,The economy
700,The economy
701,The economy
702,ECONOMY
703,The economy
704,Immigration
705,world relations// anything else// NO
706,"the lack of respect from around the world right now, we have lost it, we lost our power , we have lost our strength// No"
707,economy\\ anything else\\
708,financial meltdown// the bailout// anything else//NO
709,war// anything else// taxes// anything else// no
710,war in iraq
711,the war and the ecomony// anything else// no
712,war//
713,housing
714,not getting enouth jobs
715,war
716,deficit// anything else// NO
718,economy//anything else// economy and the war// anything else// NO
720,trying to give our country back to a place for the people
721,corruption
722,foriegn policy
724,money
725,foreign policy
727,the economy
729,the economy
731,the economy
732,economy
733,the economy
734,<DK>
735,the economy
736,//jobs//no
738,the economy
739,the economy
740,the economy
741,jobs and war
742,economy
743,the economy
744,the [president making it thru his term
746,hard to say not being better at taking care of home rather than going out and helping other countries rather than helpin at home 1st
748,the debt
749,the emconame
750,disruppeion b/t rep and dem
751,they to dam noses// ya and if they would keep to themself we would not be in ther mess
752,well i thin inagraysion would // No
753,i would say the enemes is
754,the deef
756,the conacatsion a deapo cated class
757,jobs
758,the eocomic
759,econami
760,we give to much to other countries
761,the same thing the economy
762,the muslum nation wantin to kill the cristion nations
763,the war
764,"BETTER CHANGES// ANYTHING ELSE// BETTER CHANGES FOR EVERYBODY ELSE; BETTER JOBS, HEALTH, BETTER LIVING; EVERYTHING ELSE"
765,"i am stuck between economy and jobs. either one of those; probably be jobs more than economy ; if people have jobs , they will spend more to help the economy// anything else// NO"
766,Racism//no
767,We are in a recession//no
768,"budget//how much we're spending , the transitional budget"
769,segration//
770,Wars
772,the war
774,our decicit
775,the economy
776,the world preception of the united states//no
777,"don't have any money, jobs,"
778,the war
779,jobs
780,iraq
781,peace
782,the war
783,get service men's home
784,the economy
785,Treating everyone on the same level
786,economic crisis
787,balancing th ebudget
788,the economy
789,economy
790,financial;employment
791,Unemployment
792,the crisis of economic melt down
793,the economy
795,The Economy.//
797,Terrorism.//
798,The Economy.//
799,Finding a solution to getting out of the hole we are in.//
800,The Economy.//
801,Division.//
802,The Financial Stablility of this Country.//
803,Debt.//
804,The Economy.//
805,The War in Iraq.//
806,The Economy.//
807,Israel - getting them out of the mess they are in.//
808,<DK>
809,The Economy.//
810,Stopping partisanship and get to working together to get things straightened out./No.//
812,economy
813,the economy
814,Jobs.//
815,DEFICT//JOBS//
816,economy //
818,Our Economy.//
819,economicy/
821,pqrtisanship/
822,Terrorism.//
823,being poor/no jobs/no/
825,giving to those that don't have much
826,the US being in other countries business
827,the wars
828,the lost of creditability
829,the terrorist
830,due process
831,the economy
832,the war
833,people working
834,the war
835,the economy
836,the war
837,the economy
838,the war
839,jobs
840,immigration
842,the economy
843,the war
844,the economy
845,the economy
846,terroism and destruction from within
847,The Economy.//
848,The rich are getting richer and the poor aren't getting anywhere.//
849,the economy
850,wars we are are fighting not being able to pay bills
851,deficit
852,envoirerment
853,economy
854,nothing at all
855,<DK>
857,deficit federal
858,credit crisis
859,JOBS
861,health care
862,religion
863,economy
864,the move of u s govermant toward socialism
865,THE ECONOMY
866,THE NEED FOR NEW PEOPLE IN POLITICAL POSITIONS//I THINK THERE SHOULD BE TERM LIMITS//NO
867,THE ECONOMY
868,THE ECONOMY
869,BUDGET
870,IMMIGRATION
871,THE ECONOMY
872,TERRORISM
873,THE ECONOMY
874,IRAN
876,THE WAR
877,THE ECONOMY
879,don't know
880,"I cant figure out nothing but i do not know, I just hope this war gets over with//"
881,don't know
882,race//it is a distinction between the races// black and the immigrants
883,"economy//the prices are going up and wages are not going up//the medicine is very high, my parents pay 2-3 hundred dollars per month, this is redictulus"
884,<DK>
885,the war going on// that is a big problem
887,"economy//it will take a lot to fix it, and I hope the person the people elected can really help//that is it"
888,Russia//I see that anti war missils are on the eastern front and we have put anti-missils on our eastern front and the new president has not even taken office yet  This is the start of a cold war// that is it
889,ecomony//the deficient//unemployment is on the rise//that is it
890,war with Iran//we need how to see to end it//that is all
891,"economics//prices are too high, the war//we are spending too much money on the war//the United states in in debt//that is it"
892,the ecomomy//that is it
893,do not know what that means
894,"war in af and iraq//the well being of all american citizens, the crisis of housing, and economy in general"
895,"terrism//so afraid of these foreigh people who are coming over here,  you don't who they are going to hurt, you have to be on your guard at all times"
896,the war in Iraq and the oil prices//that is all
897,"economy--people are losing house, jobs"
898,"Iraq, gas and tobacco going up, food going up in the store,"
900,budget def.  funds be made available again so that there will be an overall increase of personal loans acq and morgage acq. Also an increase in consumer spending
901,the war// I think we the gov should come to agreement to end the war becasue too many lives are being lost on both sides//that is all
902,I donot know
903,"war, in Iraq// that is it// it should not be happening//"
904,economy//
905,"economy//no, not good at it"
906,our government status with the world//how we live//that is all
907,e conomy//nothing else
908,our economics our stock market--if the market does not get  better the more jobs
911,we like to help people who really do not want our help//that is it
912,the war//it is unnecessary//nothing else
913,economy
914,taxes//middle class people and the lower class pay too much taxes and should be given a tax break instead of big corporations getting the tax bread
915,"gas, food, gas going up,"
916,don't know
917,the war//bush always wanted us to go over there and fight
918,our unbalanced budget//nothing else
919,the economy//some of the things are wrong about the ecomony//that is all
920,"the deficit//it should , we should do something to erase the deficit, too much debt in the country//nothing else"
921,"money//there is a shortage of money, they act like there is no money//that is all"
922,war and terriorism//nothing else
923,"debt, I thinks by loosing all these jobs and companies being out of business"
924,war is the biggest right now//and stock market
925,"financial, no money , lot of people are losing jobs"
926,foreigh affairs I believe we are sticking our nose in too many other people's problem. The can solve their own problems
927,the war//we need to send the soldier  back home
929,"economy//the ec is screwed-up, the government needs to do something about it"
930,donot k now
931,"crises, America has to watch out for crises,// ie foreigners comming over here"
932,"economy//everything is high,"
934,bail out the the 3 car places
935,stock market
936,economy
937,"handling taxes, the republican and democrates working together, how to lower taxes"
939,none adherence to the constitution
940,economy
941,war in iraq
943,the econony
944,esonomy
945,war in iraq
946,<RF>
947,economy
948,economy
949,deficit
950,visionh
951,ECONOMY
952,jobs
953,war
954,partatendship
955,telaban who is trying to do damage to the whole world.
956,ECONOMY
957,economy
958,people can not get together and make a solid decision today
959,money
960,economy
961,economy
962,financial/n
963,war/education/n
964,paying down the deficit
965,"don't know,/no"
966,Finacially
967,"the msarket, stock or what ever yur call it"
968,I don't know
969,international relationships
972,reestablishin our integrity in the world
973,economy
974,war
975,getting from here to inauguration
976,economy
978,economy
979,economy
980,economy
982,TRUST
983,economy
984,position in the world/status
985,economy
986,economy
987,economy
988,"economy, don't know how we are going to pulling ourselves out of this one//no//"
989,economy
990,"I feel that politicians are so far out of touch with how I feel, I dont think politicians think we are thinkning through our decisions"
991,economy
992,//i dont know// any quesses?// I just dont know??
993,i have no idea// no
994,budget & joblessness//no//
995,economy
996,jobs
998,deficit
999,<DK>
1000,war
1001,economy
1002,don't know
1003,troops at war
1005,the economy
1006,economy
1008,war
1009,economy
1010,terriorism// anythingelse// economics// anything else//NO
1011,economics
1012,"money wise, economy"
1013,keeping gas prices down/economy
1014,they're not listening
1015,war
1017,repression
1018,security
1020,economy
1021,economics
1022,jobs
1023,economics
1025,jobs
1026,jobs
1027,economy
1028,war
1029,to have rights
1030,jobs
1031,jobs
1032,health insurance
1034,economy
1035,deficit
1036,bonding with other countries
1037,unemployment
1038,lack of understanding of the lower class
1039,economy
1040,economy
1041,big business misusing money
1043,deficit
1044,economy
1045,jobs
1046,i dont know
1047,Racisim
1048,Bush.
1050,Money.
1051,Budget dificit.
1052,<DK>
1053,the president ellect
1055,The war.
1056,"Division, no unity."
1057,Economy.
1058,The economy.
1059,Economy.
1060,The war.
1061,The economy.
1063,Economy.
1064,Economy.
1067,Economy.
1068,This black man being in the white house.
1069,Economy.
1070,The Economy.
1071,<DK>
1072,The war.
1073,Terrisiom.
1074,Homelessness.
1075,the war
1076,"Agreement between the parties, working together"
1077,the war in iraq
1078,tHE WAR
1079,x not really sure
1080,not sure
1081,economy the money
1082,selfishness
1084,money
1085,the bailouts
1086,affordable health care
1087,the economy
1088,everyone loosing their jobs
1089,economy
1090,THE WAR
1091,the economy
1092,JOBS FOR PEOPLE
1093,economy
1094,jobs
1095,<DK>
1096,recession
1097,our loss of consciousness that God should rule in the affairs of men
1098,lack of leadership
1100,the economy
1101,the two parties working together
1102,"budget, money"
1103,the recession
1104,getting the economy back
1105,terrorism
1106,the economy
1107,our perceived problem with terrorists and the illegal wars we create because of that perception
1108,financing
1109,right to life; the issue of abortion
1110,we have to get control of our economy to show the world we are as strong as we claim we are; there have been many instances recently when they (the world) have said we're falling apart
1111,what to do to help the economy
1112,how to enable the economy to grow again
1113,"our interaction with other countries// sometimes we intefere too much -- not because we're good hearted, but for political reasons"
1114,terrorists
1115,the war
1116,our economy
1117,the economy
1118,the economy
1119,economy
1120,that we're half and half -- the country is split; we're gridlocked
1121,the economy
1122,people cheating
1123,economy
1124,financial problems
1126,national defense
1127,bi-partism
1128,debate on troop redrawal from Iraq
1129,the economy
1130,unemployment
1131,the economy
1132,economy
1133,economy
1134,trying to get this world back on track//i would like to see this nation come out to be fair to all nice to each other we know where we have been and where we are going//no
1135,economy
1136,ending the war in Iraq
1137,economy
1138,economics statues
1139,the economy
1140,health care & economy
1141,economy
1142,The Economy
1143,ECONOMY
1144,economy
1146,the Economy
1147,economy
1148,economy
1149,Economy
1150,Unemployment
1151,taxes
1152,unemployment
1153,The wars
1154,The Economy
1155,The ecomony
1156,Morality
1157,Economy1
1158,<DK>
1159,how you rate people
1160,economy
1161,economy
1162,loss of jos
1163,economy
1164,jobs
1165,taxes
1166,economy
1167,economy
1168,economy
1169,economy
1170,jobs
1171,<DK>
1172,The Economy
1173,war
1174,democrats
1176,<DK>
1177,honesty
1178,keeping the people together
1179,budget
1180,medicade
1181,<DK>
1182,economy
1183,taxes
1184,war
1185,economy
1186,economy
1187,economy
1189,the war
1190,the economy
1191,extremist groups
1192,economy
1193,big government as a whole
1194,the wars
1195,"trying to get into everybody's business, micromanaging, rather than letting the cards fall where they may"
1196,economy
1197,unemployment
1198,the war
1199,the economy
1200,the economy
1201,jobs
1202,our national debt
1204,economy
1205,the acceptance of Barack Obama as president
1206,economy
1207,economy
1208,the war
1209,getting out of this recession
1210,economy
1211,the economy
1212,economy
1213,economy
1216,economy
1217,military
1218,economy
1219,economy
1220,economy
1221,economy
1222,everybody wants to be at the top
1223,war
1224,dk/no
1225,really dk
1226,the economy-get the economy going again and get it back on track.//no
1227,the war in iraq-ending the war and bringing the soldiers home.
1228,healthcare//no
1230,economy//no
1231,we have democratic congress and senate//we need both parties in office.//no
1232,economy
1233,voting system-needs to be more the same systems.//no
1234,mideast affairs/u.s. should step back from mideast and concentrate on problems in U.S./no
1236,the war-fighting in iraq.//no
1237,econmy
1238,politicans
1239,the economy
1240,economy
1242,economy
1243,global economic conditions
1244,economy
1245,economy
1246,unity
1247,foreign policies
1248,safty
1249,economy
1251,unemployment
1252,homeless and childless people
1253,//bush//and relying on too much imports and exports//no
1254,the overseas military--what the military is doing over there
1255,economy
1256,the economy
1257,the war in iraq//bringing out military home//no
1258,//i guess i'd like to see the war in iraq out of there//no
1259,economy
1260,economy//no
1261,the defeicit
1262,the economy
1263,terrorism
1264,economy
1265,the finacial crisis
1266,the economy
1267,the economy
1268,the economy
1269,cooperation between parties
1271,the national deficit
1272,the wars
1273,war iniraq
1274,the labor (workers)
1275,the economy
1276,contol by lobbyists
1277,foreign aid policies
1279,economy
1280,the economy and the war
1281,the economy
1282,economy
1283,the economy
1284,the foreign affairs
1285,the depression
1286,money
1287,economy
1288,//lobbyists//no
1289,the economy
1290,healthcare
1291,the economy
1292,the war
1293,the economy
1294,bailout money
1295,the economy
1296,economics//economy
1297,"I think we need to get rid of every single politics that we have and put new people, people that can do things for the people and not for themselves//no"
1298,<DK>
1299,"try to make the country very left, with socialist idea, and most of the people does not know what socialist mean nor being left"
1300,the budget deficit problem//no
1301,the war
1302,I think is the position of USA in the war//
1303,the economy
1305,the national security
1306,economy
1307,the economy
1308,the economy
1309,the war iraq
1310,a lack of understanding of govt how to deal w/ the complex issues of everyday people
1311,the wars
1312,"""balancing the budget""//"
1313,"""the war""//"
1314,"""the war//"""
1315,"""money,political debts and deficit""//"
1316,"""war in iraq""//"
1318,THE ECONOMY
1319,"""the war in iraq//"
1320,GREED
1321,"""the economy""//"
1323,"""environment""//"
1324,"""healthcare""//"
1325,"""lobbiests""//"
1326,"""economy""//"
1328,"""racial differences""//"
1329,THE ECONOMY
1330,THE ECONOMY
1331,"""THE economy""//"
1332,THE WAR
1334,"""the war in iraq""//"
1335,"""economy""//"
1336,"""economy""//"
1337,"""jobs""//"
1338,"""war in Iraq//"""
1339,"""jobs//'"
1341,"""health care//"""
1342,THE PRESIDENT ELECT DOESN'T HAVE ENOUGH EXPERIENCE//TAXES
1343,"""economy//no"""
1344,"""economy//"""
1345,"""war in Iraq//"""
1346,THE ECONOMY
1347,"""economy//"""
1348,"""corruption//"""
1349,"""economic//"""
1350,"""Iraq ware//"""
1352,THE CRISIS// THERE ARE NO JOBS// LOSS OF JOBS//STOP
1353,"""war in Iraq//"""
1354,THE ECONOMY
1355,<DK>
1356,"""economy//"""
1357,"""economy//"""
1358,"""economy//"""
1359,"""economy//"""
1360,"""honesty in govt.//"""
1361,"""economy//"""
1362,"""economy//"""
1363,THE WAR
1364,"""foreign policy toward other countries//"""
1365,"""war in iraq""//"
1366,"""economy//"""
1367,"""going to war in iraq""//"
1368,"""the political parties no consensus on issues""//"
1370,"""education//"""
1372,<DK>
1373,CRISIS// RESSESION
1374,"""loss of jobs""//"
1375,"""economy//"""
1377,the economy is bad//no
1378,obama//the citizens of the US would elect obama is a bad sign//no
1379,giving everyone a good paying job//no
1380,our economy
1381,our economy//untrustworthyness of our elected officials//no
1382,financial crisis//no
1383,the war//no
1384,corruption//no
1385,the economy//no
1386,//
1387,the economy
1388,cleaning up washington//no
1389,"are presentation inthe world our place in the world whether it is responsibility, our economics and our civility through out the world. unless we correct our economics and regain our civility we will never regain our plavce in the world as a super power//"
1390,healthcare
1391,the economy//no
1392,religious liberty is being threatened tremendously//I think just about everybody is protected ...about the only group that it is ok to demean is christians//no
1393,terrorism//how to stop it
1395,national debt//no
1396,the war on terrorism//no
1398,the econonmy and terrorism//no
1399,nancy pelosi//no
1400,the economy//no
1401,the economy//right now it is the workers/layoffs that is going on
1402,honesty//no
1403,<DK>
1405,economic situation//no
1406,fighting terrorism//no
1407,Economics(Financial)
1408,terrorism
1409,the war
1411,economy
1412,"IMMIGTRATION,// WAR IN IRAQ,"
1414,economic crisis
1415,THE WAR
1416,lobbyists
1417,people are talking about the enconomy
1419,economy
1420,"I DON'T KNOW, JOBS // I DON'T KNOW"
1421,crooks in government
1423,"foreighn relations, economy"
1424,"TOO MUCH ENPHASIS IS PLACED ON MAINTAIN A CERTAIN KIND OF VALUE SYSTEM, WITHOUT REALIZING THE COUNTRY HAS SO MANY DIFFERENT KINDS OF VALUE SYSTEMS BECAUSE THERE DIFFERENT KINDS OF PEOPLE.  tHE ENPHASIS SHLD BE ON PLACED ON ENABLING PEOPLE TO USE THERE TAL"
1425,I think the gov't. is lazy to find out whats bothering people.
1426,"la querra,"
1427,THE ECONOMY//EDUCATION
1428,DONT KNOW
1429,the world economy
1430,unilateral behavior cowbay attitude to foreign affairs
1431,economy
1432,the war in iraq
1433,bi particianship
1434,how to handle the economy
1435,economy
1436,economy
1437,the war
1438,economy
1439,economy
1440,healthcare
1441,economy
1442,economy
1444,equality in government
1445,economy
1446,economics
1447,<DK>
1448,economy
1451,financial and global economy employment and foreign relations
1452,international problems
1453,economy
1454,uncontrolled movement of people across our boarders
1455,they way we are viewed around the world
1456,economy
1457,economy
1458,other countries
1459,economy
1460,the war
1461,the economy
1462,money
1463,the economy
1464,saftey
1465,every body thinks that they are better than everone else
1466,war
1467,lack of jobs.the economy//no
1468,proverty
1469,both parties don't work together right now
1470,health insurance//work//no
1471,the economy
1472,a congress that is too far left//no
1473,The war in Iraq
1474,//getting rid of the war
1475,how much money we send overseas//no
1476,people think they are equal and there are no minorities anymore there is no slave or free the time of opression has been gone the time of equally is here already and there should be no push for a counter active in equallity
1477,money and peoples rights
1478,the ecomomy
1479,poverty
1480,intstead of taking care of this country they shouldn't worry about taking care of other people in other countries.
1481,the fact that we have a colored president and he's already getting death threats and they are threatening his kids which I think is low
1482,the economy
1483,the economy//no
1484,the economy
1485,//the financial situation
1486,giving in to oil companies and wall street
1487,keeping taxes lower
1490,"no jobs-people are becoming homeless because they can't pay their bills. no jobs, no money, no food, can't go to doctors."
1491,terrorism//no
1492,global image
1493,outsourcing of jobs to other country and the resulting tax breaks
1496,not sure//i dont know//
1497,i don't know//can't pinpoint one thing right now//
1498,the war
1499,the economy
1500,health care and jobs//economy//no
1501,money
1502,hunger
1503,the economy
1504,war
1505,the economy
1506,gay marriage
1507,no jobs
1508,racism
1509,debt
1510,the war
1511,economy
1512,Financial security for people//Employment rate// No'
1513,financialproblems and deficit.
1514,"""the conflict between the 2 parties may bring unfavorable impact to US people"""
1515,economy
1517,economy
1518,economy
1519,economics
1520,the economy
1521,economy
1522,too much rivarly between demos and repub. always fighting never get anything accomplish. worring that they cant philabuster
1523,the economy and the bailouts
1524,recession...
1525,the war
1526,military
1527,their relationship with other countries
1528,economy
1529,war in iraq
1531,the War in Iraq
1532,unemployment
1533,the debt
1534,debt
1535,economy
1536,//don't know// jobs
1537,all our deficit and eveything out there; all the money markets//no
1538,economy
1539,economy
1540,George Bush
1541,the war
1542,taxes
1544,global economy
1545,unemployment
1546,our foreign policies
1547,the economy
1548,too much foreign influence
1550,wars\\ending them
1551,dependence on foreign oil
1552,economy
1553,"there are too many people wanting money from the government, that is, lobbyists"
1554,economy
1555,the economy is nearly in a recession
1556,the economy
1557,the war
